Timestamp,CPU usage_MHZ,CPU usage_%,Memory usage_KB,Memory usage_%,Disk read throughput_KB/s,Disk write throughput_KB/s,Network received throughput_KB/s,Network transmitted throughput_KB/s
1/17/2015 11:00,256,7.15,1270664,60.59,33,9860,189,30
1/17/2015 12:00,236,6.6,1237110,58.99,31,10147,0,0
1/17/2015 13:00,221,6.17,1019006,48.59,10,22137,8,11
1/17/2015 14:00,192,5.35,1434242,68.39,40,22106,1,1
1/17/2015 15:00,201,5.6,1372586,65.45,34,22095,11,36
1/17/2015 16:00,220,6.14,1664929,79.39,81,4048,22,25
1/17/2015 17:00,223,6.24,1241304,59.19,169,11075,5,6
1/17/2015 18:00,253,7.06,1341968,63.99,35,12040,11,35
1/17/2015 19:00,2655,27.67,5434979,64.79,7304,100505,11,17
1/17/2015 20:00,6422,44.7,5770524,68.79,4362,5391,46,43
1/17/2015 21:00,5319,37.02,6642939,79.19,484,599,8,12
1/17/2015 22:00,196,5.46,1353082,64.52,26,21992,471,20
1/17/2015 23:00,261,7.3,887515,42.32,52,18794,1,1
1/18/2015 0:00,5581,38.85,6324172,75.39,65,928,11,35
1/18/2015 1:00,270,7.54,1186778,56.59,2703,21915,162,159
1/18/2015 2:00,252,7.03,1287442,61.39,447,12501,8,6
1/18/2015 3:00,256,7.16,1284506,61.25,222,22097,25,26
1/18/2015 4:00,205,5.73,1344694,64.12,37,8678,1,1
1/18/2015 5:00,3837,26.71,6374503,75.99,2694,520,24,41
1/18/2015 6:00,336,9.37,1320996,62.99,28,5,28,22
1/18/2015 7:00,243,6.78,1197893,57.12,70,12683,19,50
1/18/2015 8:00,248,6.91,1420191,67.72,1073,6847,62,56
1/18/2015 9:00,240,6.71,1347420,64.25,66,10254,11,36
1/18/2015 10:00,7119,49.56,7448245,88.79,26585,24295,15,40
1/18/2015 11:00,236,6.6,1249693,59.59,46,1462,1,1
1/18/2015 12:00,259,7.23,1320996,62.99,33,13657,1,1
1/18/2015 13:00,243,6.79,1167065,55.65,71,12503,11,41
1/18/2015 14:00,7511,52.29,6978483,83.19,22687,545,1,1
1/18/2015 15:00,220,6.15,1073532,51.19,10,21822,15,41
1/18/2015 16:00,6527,45.43,4562564,54.39,279,872,30,11
1/18/2015 17:00,329,9.17,1589432,75.79,3437,21733,144,144
1/18/2015 18:00,242,6.76,1376780,65.65,32,20196,184,107
1/18/2015 19:00,223,6.24,1080453,51.52,11,21811,2,2
1/18/2015 20:00,267,7.46,1316802,62.79,1158,4301,11,35
1/18/2015 21:00,3136,21.83,5955073,70.99,1337,157,1,16
1/18/2015 22:00,5272,36.7,7486833,89.25,5667,425,14,41
1/18/2015 23:00,7337,51.07,7213364,85.99,8934,3714,43,39
1/19/2015 0:00,196,5.47,1350356,64.39,26,21718,9,10
1/19/2015 1:00,1087,7.57,3695182,44.05,25,592,11,35
1/19/2015 2:00,242,6.75,1374054,65.52,25,654,12,38
1/19/2015 3:00,246,6.88,1414529,67.45,95,11428,5,2
1/19/2015 4:00,211,5.88,1263534,60.25,19,6861,43,15
1/19/2015 5:00,4943,34.41,4215276,50.25,13231,4685,16,18
1/19/2015 6:00,203,5.67,1330643,63.45,67,8763,0,0
1/19/2015 7:00,193,5.4,1385169,66.05,59,21655,11,35
1/19/2015 8:00,196,5.48,1306945,62.32,156,21598,9,12
1/19/2015 9:00,206,5.75,1304219,62.19,20,8206,52,53
1/19/2015 10:00,237,6.62,1403414,66.92,62,11689,35,11
1/19/2015 11:00,190,5.3,1309671,62.45,21,21573,1,1
1/19/2015 12:00,2528,17.6,4355365,51.92,828,6182,1,1
1/19/2015 13:00,3701,25.76,7381136,87.99,4836,13638,12,12
1/19/2015 14:00,267,7.46,1326449,63.25,1102,9480,1,1
1/19/2015 15:00,273,7.62,1357277,64.72,32,1134,9,13
1/19/2015 16:00,244,6.82,1114007,53.12,336,15720,23,17
1/19/2015 17:00,201,5.61,1253887,59.79,31,4554,84,30
1/19/2015 18:00,5607,39.03,6016310,71.72,93,436,414,24
1/19/2015 19:00,221,6.18,1292894,61.65,32,12013,180,72
1/19/2015 20:00,5779,40.23,6223508,74.19,133,747,174,12
1/19/2015 21:00,4007,27.89,6089290,72.59,2944,6110,1,0
1/19/2015 22:00,7214,50.21,7017071,83.65,497,3277,7,12
1/19/2015 23:00,238,6.65,1153224,54.99,39,9627,1,1
1/20/2015 0:00,1297,9.03,2884004,17.19,5,1044,1,1
1/20/2015 1:00,6786,47.24,6827488,81.39,93,161,1,1
1/20/2015 2:00,5429,37.79,6676493,79.59,2023,846,1,1
1/20/2015 3:00,283,7.9,1322254,63.05,2168,9315,191,13
1/20/2015 4:00,2494,17.36,5563325,66.32,1058,205,15,21
1/20/2015 5:00,7802,54.31,7364359,87.79,248,602,2,30
1/20/2015 6:00,6525,45.42,6861043,81.79,2435,3689,11,39
1/20/2015 7:00,202,5.63,1319528,62.92,35,8275,229,207
1/20/2015 8:00,2276,15.84,3857921,45.99,4810,6874,24,18
1/20/2015 9:00,305,8.51,1287442,61.39,1259,5110,16,23
1/20/2015 10:00,7431,51.72,6357726,75.79,35,592,11,35
1/20/2015 11:00,238,6.63,1350356,64.39,33,7015,11,40
1/20/2015 12:00,275,7.68,1034525,49.33,2141,13250,1,1
1/20/2015 13:00,254,7.09,1329385,63.39,17,10255,1,1
1/20/2015 14:00,3735,26,5244558,62.52,5933,3832,154,95
1/20/2015 15:00,204,5.71,1290168,61.52,34,8735,1,1
1/20/2015 16:00,292,8.15,1171259,55.85,76,2752,7,8
1/20/2015 17:00,7672,53.41,7268729,86.65,7888,8254,1,1
1/20/2015 18:00,234,6.53,702965,33.52,128,7140,1,1
1/20/2015 19:00,242,6.77,1216138,57.99,31,8390,177,10
1/20/2015 20:00,315,8.79,1350356,64.39,16,5,1,1
1/20/2015 21:00,9301,64.74,7666349,91.39,1144,818,25,5
1/20/2015 22:00,5809,40.44,5753746,68.59,8501,11800,1,1
1/20/2015 23:00,241,6.74,1107087,52.79,473,13038,7,10
1/21/2015 0:00,7567,52.67,7649572,91.19,1360,1172,121,117
1/21/2015 1:00,197,5.5,1362939,64.99,20,21104,21,51
1/21/2015 2:00,5469,38.07,6832521,81.45,1295,4205,31,59
1/21/2015 3:00,189,5.29,1323722,63.12,32,20472,1,1
1/21/2015 4:00,274,7.65,1162871,55.45,124,9592,11,50
1/21/2015 5:00,7626,53.09,7347581,87.59,5532,1859,131,79
1/21/2015 6:00,6483,45.12,7079146,84.39,255,169,11,35
1/21/2015 7:00,231,6.45,1306945,62.32,573,20965,11,51
1/21/2015 8:00,7979,55.55,7341709,87.52,8402,3055,19,22
1/21/2015 9:00,7738,53.86,7297250,86.99,3583,3490,1,1
1/21/2015 10:00,6387,44.46,7151288,85.25,5395,7605,1,1
1/21/2015 11:00,7365,51.27,7201620,85.85,1718,1675,4,5
1/21/2015 12:00,6426,44.73,6777156,80.79,602,3712,1,1
1/21/2015 13:00,213,5.94,1112539,53.05,25,21066,1,5
1/21/2015 14:00,6983,48.61,6877820,81.99,9285,5282,30,56
1/21/2015 15:00,7578,52.75,7397914,88.19,1237,1233,1,1
1/21/2015 16:00,7153,49.79,7537164,89.85,3027,2020,12,3
1/21/2015 17:00,326,9.1,1681706,80.19,1430,4849,11,35
1/21/2015 18:00,6094,42.42,6100196,72.72,98,470,11,35
1/21/2015 19:00,216,6.03,1204814,57.45,19,20932,8,18
1/21/2015 20:00,207,5.78,1019006,48.59,10,6209,25,23
1/21/2015 21:00,195,5.45,1592158,75.92,25,3410,22,26
1/21/2015 22:00,345,9.61,1464861,69.85,3530,15477,13,18
1/21/2015 23:00,333,9.29,1277585,60.92,4747,4426,1,5
1/22/2015 0:00,214,5.96,1080453,51.52,20,20853,20,39
1/22/2015 1:00,214,5.99,1259340,60.05,38,9293,1,1
1/22/2015 2:00,228,6.37,1199361,57.19,72,10138,67,35
1/22/2015 3:00,240,6.69,1253887,59.79,79,13152,15,41
1/22/2015 4:00,4999,34.8,4512232,53.79,5646,15697,1,1
1/22/2015 5:00,8907,62,7599240,90.59,892,1613,11,35
1/22/2015 6:00,6624,46.11,7095923,84.59,4579,6800,60,70
1/22/2015 7:00,234,6.53,1112539,53.05,46,12817,116,81
1/22/2015 8:00,210,5.86,1274859,60.79,57,20677,11,36
1/22/2015 9:00,216,6.04,1114007,53.12,15,20766,1,1
1/22/2015 10:00,7782,54.17,7470056,89.05,3784,5434,1,1
1/22/2015 11:00,7066,49.19,6838393,81.52,1962,2608,1,22
1/22/2015 12:00,6590,45.87,6530531,77.85,1682,2722,47,63
1/22/2015 13:00,1469,10.22,2414241,14.39,4,1571,24,32
1/22/2015 14:00,8557,59.56,7677254,91.52,22150,13245,1,1
1/22/2015 15:00,223,6.24,1325190,63.19,18,3935,11,40
1/22/2015 16:00,188,5.24,1690095,80.59,94,20976,6,9
1/22/2015 17:00,195,5.45,1361471,64.92,22,5454,18,21
1/22/2015 18:00,5680,39.54,7683126,91.59,85,451,728,688
1/22/2015 19:00,2244,15.62,4227020,50.39,91,225,1,1
1/22/2015 20:00,5252,36.56,6206731,73.99,684,1405,1,1
1/22/2015 21:00,6258,43.56,6620289,78.92,13,733,179,11
1/22/2015 22:00,8930,62.16,7632794,90.99,802,746,24,54
1/22/2015 23:00,9878,68.76,7548908,89.99,6341,1803,306,115
1/23/2015 0:00,5300,36.89,6066641,72.32,25,178,11,45
1/23/2015 1:00,2787,19.4,5630434,67.12,2910,5203,142,68
1/23/2015 2:00,223,6.23,1165807,55.59,293,20627,148,32
1/23/2015 3:00,205,5.72,1119669,53.39,29,20553,13,20
1/23/2015 4:00,191,5.33,1786564,85.19,290,923,1,1
1/23/2015 5:00,203,5.66,1168533,55.72,11,20514,11,36
1/23/2015 6:00,7341,51.1,7347581,87.59,2220,5077,1,1
1/23/2015 7:00,6128,42.66,4965217,59.19,10617,10983,2,2
1/23/2015 8:00,419,11.68,1287442,61.39,15052,10433,5,5
1/23/2015 9:00,4670,32.51,5395553,64.32,17196,3881,16,14
1/23/2015 10:00,214,5.98,1149030,54.79,30,20360,10,14
1/23/2015 11:00,350,9.77,1256613,59.92,6502,7793,1,1
1/23/2015 12:00,200,5.59,1414529,67.45,27,6020,15,19
1/23/2015 13:00,4481,31.19,5641339,67.25,7246,15313,18,18
1/23/2015 14:00,251,6.99,1231448,58.72,63,6494,49,77
1/23/2015 15:00,7235,50.36,7146255,85.19,658,1640,1,1
1/23/2015 16:00,8189,57.01,7408819,88.32,2768,2447,25,9
1/23/2015 17:00,267,7.45,1309671,62.45,327,92,25,41
1/23/2015 18:00,236,6.58,1196425,57.05,42,8684,11,35
1/23/2015 19:00,200,5.58,1259340,60.05,27,10175,16,22
1/23/2015 20:00,5230,36.4,4361237,51.99,1268,3135,4,2
1/23/2015 21:00,313,8.72,621806,29.65,2290,2245,11,35
1/23/2015 22:00,269,7.52,1326449,63.25,2335,1009,1,1
1/23/2015 23:00,5698,39.66,5132989,61.19,1555,5137,53,43
1/24/2015 0:00,11141,77.55,7079146,84.39,3134,723,78,8
1/24/2015 1:00,6955,48.42,6693270,79.79,87,624,1,1
1/24/2015 2:00,185,5.15,1579575,75.32,21,3433,5,10
1/24/2015 3:00,210,5.87,1100166,52.46,26,20255,215,192
1/24/2015 4:00,196,5.49,1329385,63.39,35,9346,5,8
1/24/2015 5:00,283,7.9,1333579,63.59,1694,8947,11,36
1/24/2015 6:00,3111,21.65,5518865,65.79,1732,9997,1,1
1/24/2015 7:00,7638,53.17,7129478,84.99,579,1874,21,52
1/24/2015 8:00,214,5.99,1526517,72.79,58,5477,12,22
1/24/2015 9:00,3473,24.17,5216875,62.19,4315,837,15,21
1/24/2015 10:00,5070,35.29,6357726,75.79,560,827,13,20
1/24/2015 11:00,8025,55.86,5804078,69.19,20710,6981,11,35
1/24/2015 12:00,334,9.3,1256613,59.92,15,5,1,8
1/24/2015 13:00,9053,63.02,6978483,83.19,9587,11279,1,5
1/24/2015 14:00,224,6.24,1298556,61.92,9,20018,8,4
1/24/2015 15:00,330,9.2,1263534,60.25,13,15839,222,119
1/24/2015 16:00,227,6.34,1192231,56.85,799,7243,1,1
1/24/2015 17:00,327,9.14,1555877,74.19,3351,15361,1,2
1/24/2015 18:00,5356,37.28,6435740,76.72,752,240,22,49
1/24/2015 19:00,5194,36.15,6430707,76.66,633,808,0,0
1/24/2015 20:00,202,5.63,1337773,63.79,124,20150,1,1
1/24/2015 21:00,425,11.85,1436968,68.52,13038,9142,1,1
1/24/2015 22:00,176,4.92,1374054,65.52,28,20009,15,12
1/24/2015 23:00,220,6.15,1120928,53.45,212,20085,1,0
1/25/2015 0:00,220,6.14,1294362,61.72,27,3213,1,0
1/25/2015 1:00,204,5.7,1316802,62.79,20,19922,2,3
1/25/2015 2:00,215,6,1428580,68.12,18,8805,13,41
1/25/2015 3:00,240,6.7,1232916,58.79,753,15276,8,12
1/25/2015 4:00,7343,51.11,7498577,89.39,380,854,1,2
1/25/2015 5:00,4814,33.51,4925791,58.72,583,933,45,49
1/25/2015 6:00,4934,34.34,6905502,82.32,2149,15937,10,15
1/25/2015 7:00,6165,42.92,5820855,69.39,11117,2514,11,35
1/25/2015 8:00,7289,50.74,7314028,87.19,6102,3068,1,1
1/25/2015 9:00,436,12.15,1705404,81.32,6456,24,1,1
1/25/2015 10:00,7376,51.34,6542275,77.99,26500,6926,11,35
1/25/2015 11:00,305,8.52,1332111,63.52,1505,9031,1,0
1/25/2015 12:00,2998,20.87,5680765,67.72,4842,7046,23,38
1/25/2015 13:00,225,6.3,1250951,59.65,21,11020,1,1
1/25/2015 14:00,4493,31.27,6043992,72.05,3833,604,12,36
1/25/2015 15:00,3951,21.49,2548459,15.19,0,55,2,2
1/25/2015 16:00,8915,62.06,7017071,83.65,3495,1193,63,64
1/25/2015 17:00,4850,33.76,4780668,56.99,117,439,121,29
1/25/2015 18:00,5806,40.42,5955073,70.99,21,402,170,89
1/25/2015 19:00,201,5.61,1305477,62.25,33,7006,1,1
1/25/2015 20:00,5676,39.51,6340948,75.59,11202,12687,1,1
1/25/2015 21:00,5056,35.19,6273840,74.79,7750,4435,1,1
1/25/2015 22:00,7336,51.06,6989388,83.32,19635,9357,23,28
1/25/2015 23:00,4488,31.24,6536403,77.92,3906,9946,1,1
1/26/2015 0:00,394,10.98,1280311,61.05,3075,5373,10,9
1/26/2015 1:00,206,5.74,775737,36.99,4,19767,4,2
1/26/2015 2:00,247,6.89,1622986,77.39,71,11017,123,71
1/26/2015 3:00,171,4.79,1396493,66.59,29,19655,125,38
1/26/2015 4:00,6109,42.52,7095923,84.59,12663,3378,25,9
1/26/2015 5:00,203,5.67,1290168,61.52,43,6467,79,39
1/26/2015 6:00,209,5.83,1052561,50.19,15,8933,12,6
1/26/2015 7:00,221,6.17,1249693,59.59,65,9199,1,5
1/26/2015 8:00,268,7.48,1329385,63.39,3435,19525,1,1
1/26/2015 9:00,3845,26.77,4981994,59.39,3436,7641,26,44
1/26/2015 10:00,6610,46.01,6542275,77.99,1093,661,16,18
1/26/2015 11:00,4674,32.54,7062369,84.19,3612,4842,41,4
1/26/2015 12:00,284,7.94,1518128,72.39,774,3981,17,13
1/26/2015 13:00,252,7.03,1320996,62.99,32,6384,1,1
1/26/2015 14:00,3933,27.38,5200098,61.99,1476,831,1,1
1/26/2015 15:00,4868,33.89,6441612,76.79,424,1569,15,43
1/26/2015 16:00,261,7.29,1346162,64.19,18,519,19,15
1/26/2015 17:00,314,8.76,1634101,77.92,3066,3525,11,35
1/26/2015 18:00,219,6.12,1228721,58.59,574,9320,1,1
1/26/2015 19:00,6939,48.3,7486833,89.25,6854,1524,1,5
1/26/2015 20:00,293,8.17,1091568,52.05,2452,4526,1,1
1/26/2015 21:00,233,6.51,1174195,55.99,453,10674,1,1
1/26/2015 22:00,8090,56.32,7666349,91.39,2993,4957,1,1
1/26/2015 23:00,217,6.06,1583769,75.52,205,6036,1,6
1/27/2015 0:00,7074,49.24,6877820,81.99,819,3212,11,37
1/27/2015 1:00,217,6.05,1039978,49.59,9,14374,108,42
1/27/2015 2:00,218,6.1,848298,40.45,83,19478,11,35
1/27/2015 3:00,224,6.26,1202088,57.32,982,9729,124,17
1/27/2015 4:00,5279,36.74,6217636,74.12,468,1055,11,35
1/27/2015 5:00,6292,43.8,6827488,81.39,59,1029,1,1
1/27/2015 6:00,6297,43.83,6408058,76.39,1089,4183,1,0
1/27/2015 7:00,226,6.3,1195167,56.99,371,11078,1,0
1/27/2015 8:00,8141,56.67,6911374,82.39,7091,5744,120,4
1/27/2015 9:00,203,5.67,1207750,57.59,95,19374,0,0
1/27/2015 10:00,218,6.09,1153224,54.99,19,11643,11,35
1/27/2015 11:00,5044,35.11,4663227,55.59,510,1183,15,37
1/27/2015 12:00,225,6.29,1199361,57.19,74,9487,29,53
1/27/2015 13:00,5083,35.38,6463423,77.05,801,908,11,35
1/27/2015 14:00,5175,36.03,6553181,78.12,543,606,11,35
1/27/2015 15:00,223,6.21,1186778,56.59,23,10738,1,7
1/27/2015 16:00,252,7.04,1323722,63.12,2087,5,2,9
1/27/2015 17:00,231,6.46,1255145,59.85,408,11485,1,1
1/27/2015 18:00,1643,11.44,4042470,48.19,40,124,4,7
1/27/2015 19:00,210,5.87,1245499,59.39,426,19275,12,11
1/27/2015 20:00,236,6.58,1258082,59.99,150,10481,28,22
1/27/2015 21:00,1584,11.03,5087691,60.65,503,581,11,35
1/27/2015 22:00,6684,46.53,7285506,86.85,10643,4712,11,35
1/27/2015 23:00,217,6.06,1172727,55.92,19,8957,1,1
1/28/2015 0:00,221,6.16,1216138,57.99,19,8744,1,1
1/28/2015 1:00,7311,50.89,7744363,92.32,9977,4289,1,1
1/28/2015 2:00,215,5.99,782657,37.32,27,10187,1,0
1/28/2015 3:00,213,5.95,1322254,63.05,49,7362,4,6
1/28/2015 4:00,216,6.03,1216138,57.99,755,19174,27,40
1/28/2015 5:00,6805,47.37,6972611,83.12,20435,6194,16,28
1/28/2015 6:00,1246,8.67,5160672,61.52,1390,5501,1,2
1/28/2015 7:00,8268,57.56,7492705,89.32,836,1221,31,28
1/28/2015 8:00,215,6.01,1438436,68.59,35,4253,20,15
1/28/2015 9:00,5040,35.08,5955073,70.99,422,244,11,35
1/28/2015 10:00,4267,29.7,6458389,76.99,8472,2921,1,1
1/28/2015 11:00,178,4.98,1049625,50.05,11,19141,11,35
1/28/2015 12:00,5156,35.89,6525498,77.79,80,947,1,1
1/28/2015 13:00,6715,46.74,7067402,84.25,1983,1104,54,43
1/28/2015 14:00,229,6.4,1149030,54.79,1013,9876,4,5
1/28/2015 15:00,5930,41.28,6211764,74.05,19,290,11,36
1/28/2015 16:00,217,6.06,1182584,56.39,22,12778,1,1
1/28/2015 17:00,7182,49.99,7414691,88.39,618,353,5,11
1/28/2015 18:00,238,6.64,1228721,58.59,113,8916,1,0
1/28/2015 19:00,261,7.29,1325190,63.19,1149,9420,2,4
1/28/2015 20:00,207,5.77,1456472,69.45,19,6717,1,1
1/28/2015 21:00,312,8.69,1368392,65.25,54,1747,13,12
1/28/2015 22:00,193,5.4,1052561,50.19,16,19041,21,35
1/28/2015 23:00,233,6.51,1424386,67.92,594,14446,14,20
1/29/2015 0:00,200,5.59,1007682,48.05,4,19125,31,13
1/29/2015 1:00,192,5.37,1434242,68.39,56,19003,4,5
1/29/2015 2:00,214,5.97,1155950,55.12,123,13805,5,5
1/29/2015 3:00,6800,47.33,7498577,89.39,849,756,11,35
1/29/2015 4:00,2603,18.12,3768163,44.92,938,315,10,14
1/29/2015 5:00,219,6.13,1224527,58.39,21,10370,1,1
1/29/2015 6:00,6195,43.12,7532131,89.79,2612,523,53,21
1/29/2015 7:00,235,6.55,1422918,67.85,207,10477,11,35
1/29/2015 8:00,3236,22.53,4747113,56.59,1391,538,9,15
1/29/2015 9:00,218,6.08,1274859,60.79,65,8936,25,27
1/29/2015 10:00,226,6.31,1762656,84.05,34,5509,11,35
1/29/2015 11:00,274,7.65,1490027,71.05,715,2564,11,35
1/29/2015 12:00,241,6.72,1167065,55.65,89,5111,1,1
1/29/2015 13:00,4832,33.63,6771284,80.72,755,706,1,1
1/29/2015 14:00,222,6.2,1332111,63.52,24,8944,1,1
1/29/2015 15:00,6321,44,6575830,78.39,65,302,1,0
1/29/2015 16:00,226,6.31,1144835,54.59,1097,10285,1,6
1/29/2015 17:00,1184,8.24,2414241,14.39,0,1166,116,45
1/29/2015 18:00,382,10.66,1242563,59.25,68,9193,53,24
1/29/2015 19:00,219,6.13,1518128,72.39,16,10580,66,28
1/29/2015 20:00,234,6.54,1224527,58.39,653,11794,11,12
1/29/2015 21:00,224,6.26,1157418,55.19,642,9434,11,35
1/29/2015 22:00,227,6.35,1153224,54.99,774,10424,1,1
1/29/2015 23:00,288,8.03,1459408,69.59,2864,1989,21,49
1/30/2015 0:00,213,5.96,1231448,58.72,37,9066,39,11
1/30/2015 1:00,10174,70.82,6944929,82.79,3288,4328,11,43
1/30/2015 2:00,7338,51.08,6838393,81.52,126,1219,1,1
1/30/2015 3:00,9358,65.14,7117734,84.85,4059,696,1,1
1/30/2015 4:00,7663,53.35,6793933,80.99,121,1325,11,35
1/30/2015 5:00,3907,27.19,6206731,73.99,978,4007,0,0
1/30/2015 6:00,6972,48.53,6928151,82.59,2334,2148,18,17
1/30/2015 7:00,204,5.69,1606209,76.59,13,18722,5,25
1/30/2015 8:00,231,6.45,1392299,66.39,111,11134,14,39
1/30/2015 9:00,7317,50.93,7218397,86.05,3046,555,11,35
1/30/2015 10:00,5675,39.5,6592607,78.59,2881,1996,1,2
1/30/2015 11:00,1272,59.66,1589432,75.79,5179,18064,20,11
1/30/2015 12:00,225,6.29,1200620,57.25,1363,5990,4,3
1/30/2015 13:00,3843,26.75,5378776,64.12,414,497,1,1
1/30/2015 14:00,4916,34.22,7022943,83.72,4114,10529,20,16
1/30/2015 15:00,5312,36.97,6418963,76.52,1884,268,15,51
1/30/2015 16:00,207,5.79,1599078,76.25,652,18577,21,41
1/30/2015 17:00,8709,60.62,6871948,81.92,23776,3130,88,46
1/30/2015 18:00,230,6.43,1231448,58.72,1077,10515,1,1
1/30/2015 19:00,5493,38.23,6178210,73.65,45,383,16,38
1/30/2015 20:00,6547,45.57,7347581,87.59,623,1857,51,14
1/30/2015 21:00,5071,35.29,6424835,76.59,632,494,11,35
1/30/2015 22:00,185,5.18,1134979,54.12,19,18642,12,36
1/30/2015 23:00,217,6.06,1203556,57.39,622,11294,116,113
1/31/2015 0:00,290,8.09,1438436,68.59,291,4429,1,1
1/31/2015 1:00,7333,51.04,7632794,90.99,1547,2483,80,56
1/31/2015 2:00,298,8.32,1108345,52.85,10,1315,21,9
1/31/2015 3:00,221,6.17,1178390,56.19,78,11331,1,0
1/31/2015 4:00,212,5.91,1341968,63.99,12,2305,1,0
1/31/2015 5:00,3040,21.16,5272240,62.85,714,219,1,1
1/31/2015 6:00,212,5.93,1140641,54.39,41,9440,1,1
1/31/2015 7:00,3608,25.11,4495455,53.59,45,2126,20,51
1/31/2015 8:00,210,5.87,1228721,58.59,15,10016,4,4
1/31/2015 9:00,7420,51.65,6710047,79.99,91,4328,11,36
1/31/2015 10:00,418,11.65,1228721,58.59,7299,18072,1,1
1/31/2015 11:00,314,8.77,1250951,59.65,5575,5397,1,1
1/31/2015 12:00,272,7.61,1397752,66.65,70,4219,1,1
1/31/2015 13:00,269,7.51,1332111,63.52,4253,18339,1,1
1/31/2015 14:00,429,11.96,784125,37.39,24,12,1,1
1/31/2015 15:00,221,6.17,1312607,62.59,85,8536,11,35
1/31/2015 16:00,368,10.27,1533438,73.12,1198,1779,1,1
1/31/2015 17:00,1215,8.46,1442002,17.19,0,265,11,35
1/31/2015 18:00,217,6.04,1229980,58.65,904,6037,1,1
1/31/2015 19:00,596,16.61,1132252,53.99,18345,105,1,1
1/31/2015 20:00,1887,13.13,3706926,44.19,24,172,2,29
1/31/2015 21:00,206,5.76,1502609,71.65,23,8019,23,529
1/31/2015 22:00,201,5.6,1229980,58.65,354,6671,11,35
1/31/2015 23:00,217,6.06,1252419,59.72,1067,8414,1,9
2/1/2015 0:00,5441,37.87,6508721,77.59,78,768,1,1
2/1/2015 1:00,2867,19.96,4601151,54.85,2253,560,11,35
2/1/2015 2:00,4559,31.73,6894597,82.19,4819,2284,11,40
2/1/2015 3:00,267,7.44,1320996,62.99,128,2207,1,0
2/1/2015 4:00,186,5.21,1313866,62.65,24,18283,1,0
2/1/2015 5:00,3520,24.5,7425596,88.52,852,152,1,0
2/1/2015 6:00,263,7.33,1216138,57.99,2881,10047,1,1
2/1/2015 7:00,239,6.67,1126590,53.72,421,6013,11,36
2/1/2015 8:00,201,5.63,1210476,57.72,14,18221,11,35
2/1/2015 9:00,8790,61.19,7012037,83.59,1529,982,1,1
2/1/2015 10:00,210,5.86,1228721,58.59,27,8596,20,32
2/1/2015 11:00,1203,56.47,1617324,77.12,9041,18055,4,2
2/1/2015 12:00,271,7.57,1266470,60.39,1564,8187,1,1
2/1/2015 13:00,257,7.16,1304219,62.19,53,1486,11,35
2/1/2015 14:00,308,8.59,1409076,67.19,1129,3882,85,46
2/1/2015 15:00,5598,38.96,7375264,87.92,3945,4469,38,45
2/1/2015 16:00,4921,34.26,6519626,77.72,533,597,55,46
2/1/2015 17:00,341,9.52,1283247,61.19,7692,4275,1,4
2/1/2015 18:00,215,6,1438436,68.59,445,9680,73,30
2/1/2015 19:00,185,5.18,839909,40.05,14,18146,15,12
2/1/2015 20:00,5214,36.29,6167304,73.52,28,391,120,41
2/1/2015 21:00,223,6.23,1439695,68.65,2308,9470,11,35
2/1/2015 22:00,255,7.12,1678770,80.05,729,2706,1,1
2/1/2015 23:00,162,4.53,1297088,61.85,24,18070,1,1
2/2/2015 0:00,4450,30.97,5871187,69.99,1114,1013,11,35
2/2/2015 1:00,235,6.56,1133511,54.05,124,3424,1,13
2/2/2015 2:00,206,5.75,606496,28.92,115,9861,1,1
2/2/2015 3:00,9193,63.99,7481800,89.19,10794,6991,1,1
2/2/2015 4:00,206,5.74,1111281,52.99,13,10536,1,1
2/2/2015 5:00,202,5.64,1512466,72.12,23,5154,1,1
2/2/2015 6:00,214,5.98,1484574,70.79,54,9494,1,1
2/2/2015 7:00,7665,53.35,6620289,78.92,2936,714,2,6
2/2/2015 8:00,4037,28.1,7352615,87.65,11911,9710,1,4
2/2/2015 9:00,2298,15.99,4685037,55.85,175,212,1,1
2/2/2015 10:00,5269,36.68,6133750,73.12,548,917,1,16
2/2/2015 11:00,8818,61.39,7548908,89.99,2366,4107,11,36
2/2/2015 12:00,3125,21.75,6206731,73.99,1809,733,1,1
2/2/2015 13:00,255,7.13,1136447,54.19,3539,6598,11,40
2/2/2015 14:00,9751,67.87,6502849,77.52,11932,5003,11,35
2/2/2015 15:00,3923,27.31,5065880,60.39,328,412,145,15
2/2/2015 16:00,200,5.58,1553151,74.06,13,7429,1,1
2/2/2015 17:00,237,6.6,1765592,84.19,552,4840,21,6
2/2/2015 18:00,8049,56.03,6049864,72.12,5353,4871,80,52
2/2/2015 19:00,1531,10.66,4169138,24.85,0,1643,28,41
2/2/2015 20:00,240,6.7,1392299,66.39,2469,17782,1,1
2/2/2015 21:00,4725,32.89,5747874,68.52,12528,2989,1,1
2/2/2015 22:00,262,7.31,1367133,65.19,1092,10116,11,37
2/2/2015 23:00,359,10.01,1322254,63.05,53,12269,12,7
2/3/2015 0:00,4755,33.09,5345221,63.72,6854,10335,13,37
2/3/2015 1:00,191,5.34,1301283,62.05,189,9452,1,0
2/3/2015 2:00,694,4.83,1727214,20.59,22,5435,1,1
2/3/2015 3:00,7593,52.86,7867676,93.79,14217,6687,1,1
2/3/2015 4:00,2750,19.14,5289017,63.05,8088,5052,19,41
